classifier_name,dataset_name,f1,accuracy
chrono_gam_old,CricketX-6.0,0.3380737414173947,0.2564102564102564
chrono_gam_old,CricketX-7.0,0.4657402525783196,0.3384615384615385
chrono_gam_old,CricketX-8.0,0.9231140492567844,0.8666666666666667
chrono_gam_old,CricketX-9.0,0.361587949947083,0.2512820512820513
chrono_gam_old,CricketX-10.0,0.7436441345216304,0.6282051282051282
chrono_gam_old,CricketX-11.0,0.6409882296642837,0.5128205128205128
chrono_gam_old,CricketX-12.0,0.5341439994642463,0.4358974358974359
chrono_gam_old,CricketY-1.0,0.6346069069769568,0.5256410256410257
chrono_gam_old,CricketY-2.0,0.0,0.0794871794871794
chrono_gam_old,CricketY-3.0,0.6605548063108514,0.5358974358974359
chrono_gam_old,CricketY-4.0,0.8949421790456562,0.8205128205128205
chrono_gam_old,CricketY-5.0,0.489013718230447,0.3641025641025641
chrono_gam_old,CricketY-6.0,0.8808318488863827,0.8
chrono_gam_old,CricketY-7.0,0.9532847871446316,0.9128205128205128
chrono_gam_old,CricketY-8.0,0.0,0.082051282051282
chrono_gam_old,CricketY-9.0,0.8811627898721575,0.8025641025641026
chrono_gam_old,CricketY-10.0,0.5183816054859884,0.3846153846153846
chrono_gam_old,CricketY-11.0,0.3678934313402838,0.2769230769230769
chrono_gam_old,CricketY-12.0,0.0,0.0794871794871794
chrono_gam_old,CricketZ-1.0,0.8980458547122361,0.823076923076923
chrono_gam_old,CricketZ-2.0,0.8616373174107214,0.7871794871794872
chrono_gam_old,CricketZ-3.0,0.2291285781069063,0.2076923076923077
chrono_gam_old,CricketZ-4.0,0.4347102652511186,0.3230769230769231
chrono_gam_old,CricketZ-5.0,0.424380916840198,0.3205128205128205
chrono_gam_old,CricketZ-6.0,0.3458268553759199,0.2641025641025641
chrono_gam_old,CricketZ-7.0,0.1839108076878975,0.141025641025641
chrono_gam_old,CricketZ-8.0,0.7296215551078147,0.6128205128205129
chrono_gam_old,CricketZ-9.0,0.6479436841287455,0.5076923076923077
chrono_gam_old,CricketZ-10.0,0.3040565717965099,0.2205128205128205
chrono_gam_old,CricketZ-11.0,0.0,0.082051282051282
chrono_gam_old,CricketZ-12.0,0.3718746521223302,0.2641025641025641
chrono_gam_old,DiatomSizeReduction-1.0,0.0,0.1078431372549019
chrono_gam_old,DiatomSizeReduction-2.0,0.8163315751686274,0.6993464052287581
chrono_gam_old,DiatomSizeReduction-3.0,0.5781959739988264,0.457516339869281
chrono_gam_old,DiatomSizeReduction-4.0,0.8213823116602215,0.7091503267973857
chrono_gam_old,DistalPhalanxOutlineAgeGroup-1.0,0.2882330667973362,0.2158273381294964
chrono_gam_old,DistalPhalanxOutlineAgeGroup-2.0,0.0,0.4244604316546763
chrono_gam_old,DistalPhalanxOutlineAgeGroup-3.0,0.0,0.4676258992805755
chrono_gam_old,DistalPhalanxOutlineCorrect-0.0,0.0519062258192693,0.3514492753623188
chrono_gam_old,DistalPhalanxOutlineCorrect-1.0,0.5120729385356259,0.605072463768116
chrono_gam_old,DistalPhalanxTW-3.0,0.163201203742888,0.1726618705035971
chrono_gam_old,DistalPhalanxTW-4.0,0.5901149852647726,0.4964028776978417
chrono_gam_old,DistalPhalanxTW-5.0,0.0,0.2805755395683453
chrono_gam_old,DistalPhalanxTW-6.0,0.8647992803269584,0.8201438848920863
chrono_gam_old,DistalPhalanxTW-7.0,0.0,0.0575539568345323
chrono_gam_old,DistalPhalanxTW-8.0,0.7918334152553733,0.697841726618705
chrono_gam_old,Earthquakes-0.0,0.0,0.6834532374100719
chrono_gam_old,Earthquakes-1.0,0.0177089097952407,0.2589928057553957
chrono_gam_old,ECG200--1.0,0.2301245421245421,0.27
chrono_gam_old,ECG200-1.0,0.3666812719444298,0.54
chrono_gam_old,ECG5000-1.0,0.0731489683158008,0.5248888888888888
chrono_gam_old,ECG5000-2.0,0.0,0.3533333333333333
chrono_gam_old,ECG5000-3.0,0.3769391210310111,0.2802222222222222
chrono_gam_old,ECG5000-4.0,0.2400636005573208,0.1691111111111111
chrono_gam_old,ECG5000-5.0,0.997422387014378,0.9951111111111112
chrono_gam_old,ECGFiveDays-1.0,0.2787137240098913,0.4901277584204414
chrono_gam_old,ECGFiveDays-2.0,0.6225059762994927,0.5261324041811847
chrono_gam_old,ElectricDevices-1.0,0.4050894485622274,0.4025418233692128
chrono_gam_old,ElectricDevices-2.0,0.1402046098090067,0.3173388665542731
chrono_gam_old,ElectricDevices-3.0,0.0,0.0979120736610037
chrono_gam_old,ElectricDevices-4.0,0.1504733445345829,0.1911554921540656
chrono_gam_old,ElectricDevices-5.0,0.1215044709392575,0.2534042277266243
chrono_gam_old,ElectricDevices-6.0,0.1742060578920949,0.1746855142004928
chrono_gam_old,ElectricDevices-7.0,0.2204645707631481,0.2061989365841006
chrono_gam_old,FaceAll-1.0,0.4376147934292101,0.344378698224852
chrono_gam_old,FaceAll-2.0,0.1891461326834135,0.1585798816568047
chrono_gam_old,FaceAll-3.0,0.5970437512958865,0.5272189349112426
chrono_gam_old,FaceAll-4.0,0.3127670460857612,0.2627218934911242
chrono_gam_old,FaceAll-5.0,0.2153108029140621,0.1893491124260355
chrono_gam_old,FaceAll-6.0,0.3400257294691441,0.2988165680473373
chrono_gam_old,FaceAll-7.0,0.4529394513469501,0.3781065088757396
chrono_gam_old,FaceAll-8.0,0.2220429907865215,0.2378698224852071
chrono_gam_old,FaceAll-9.0,0.2448325815956041,0.1881656804733728
chrono_gam_old,FaceAll-10.0,0.2346175356496491,0.1816568047337278
chrono_gam_old,FaceAll-11.0,0.2142385888499349,0.1278106508875739
chrono_gam_old,FaceAll-12.0,0.5320756113250141,0.4289940828402367
chrono_gam_old,FaceAll-13.0,0.2343874683182176,0.2905325443786982
chrono_gam_old,FaceAll-14.0,0.0940580014835789,0.0692307692307692
chrono_gam_old,FaceFour-1.0,0.6686676286676286,0.5113636363636364
chrono_gam_old,FaceFour-2.0,0.3464604023427552,0.3409090909090909
chrono_gam_old,FaceFour-3.0,0.0,0.2954545454545454
chrono_gam_old,FaceFour-4.0,0.1857397504456328,0.2954545454545454
chrono_gam_old,FacesUCR-1.0,0.7526593422839112,0.6434146341463415
chrono_gam_old,FacesUCR-2.0,0.2697384895219219,0.1965853658536585
chrono_gam_old,FacesUCR-3.0,0.6431477254525048,0.5097560975609756
chrono_gam_old,FacesUCR-4.0,0.3212959314507299,0.2317073170731707
chrono_gam_old,FacesUCR-5.0,0.6537765673214889,0.5195121951219512
chrono_gam_old,FacesUCR-6.0,0.5232576973442601,0.3892682926829268
chrono_gam_old,FacesUCR-7.0,0.5043223900106583,0.3614634146341463
chrono_gam_old,FacesUCR-8.0,0.3616345780647925,0.2858536585365853
chrono_gam_old,FacesUCR-9.0,0.6999183990932509,0.5673170731707317
chrono_gam_old,FacesUCR-10.0,0.9418585844572448,0.9
chrono_gam_old,FacesUCR-11.0,0.987845790715972,0.977560975609756
chrono_gam_old,FacesUCR-12.0,0.4487032217419509,0.3268292682926829
chrono_gam_old,FacesUCR-13.0,0.0,0.1434146341463414
chrono_gam_old,FacesUCR-14.0,0.7447855344333041,0.6219512195121951
chrono_gam_old,FiftyWords-1.0,0.921612902678556,0.8593406593406593
chrono_gam_old,FiftyWords-2.0,0.0,0.0923076923076923
chrono_gam_old,FiftyWords-3.0,0.0,0.0615384615384615
chrono_gam_old,FiftyWords-4.0,0.9164973353236748,0.8527472527472527
chrono_gam_old,FiftyWords-5.0,0.5720874933940333,0.432967032967033
chrono_gam_old,FiftyWords-6.0,0.9441854684143216,0.90989010989011
chrono_gam_old,FiftyWords-7.0,0.933745131485506,0.8901098901098901
chrono_gam_old,FiftyWords-8.0,0.8830748030470311,0.810989010989011
chrono_gam_old,FiftyWords-9.0,0.8893446875872284,0.8241758241758241
chrono_gam_old,FiftyWords-10.0,0.833745218052325,0.7428571428571429
chrono_gam_old,FiftyWords-11.0,0.6909753853388185,0.5802197802197803
chrono_gam_old,FiftyWords-12.0,0.6646304084369417,0.5714285714285714
chrono_gam_old,FiftyWords-13.0,0.7504523041378842,0.6879120879120879
chrono_gam_old,FiftyWords-14.0,0.893479721597112,0.8549450549450549
chrono_gam_old,FiftyWords-15.0,0.7905678955782989,0.7032967032967034
chrono_gam_old,FiftyWords-16.0,0.1036286039382014,0.0681318681318681
chrono_gam_old,FiftyWords-17.0,0.992059553349876,0.9846153846153848
chrono_gam_old,FiftyWords-18.0,0.7038893497301605,0.5692307692307692
chrono_gam_old,FiftyWords-19.0,0.4434600303458987,0.3010989010989011
chrono_gam_old,FiftyWords-20.0,0.9931182795698926,0.9868131868131867
chrono_gam_old,FiftyWords-21.0,0.5833682349066472,0.4373626373626373
chrono_gam_old,FiftyWords-22.0,0.138980029258667,0.0879120879120879
chrono_gam_old,FiftyWords-23.0,0.8363755717091285,0.7736263736263737
chrono_gam_old,FiftyWords-24.0,0.9907739572255702,0.9824175824175824
chrono_gam_old,FiftyWords-25.0,0.0,0.0175824175824175
chrono_gam_old,FiftyWords-26.0,0.7044629518508444,0.5692307692307692
chrono_gam_old,FiftyWords-27.0,0.9104909175664228,0.8725274725274725
chrono_gam_old,FiftyWords-28.0,0.4423627440894905,0.3384615384615385
chrono_gam_old,FiftyWords-29.0,0.4580543131804109,0.3164835164835164
chrono_gam_old,FiftyWords-30.0,0.795779841449944,0.7230769230769231
chrono_gam_old,FiftyWords-31.0,0.9931182795698924,0.9868131868131867
chrono_gam_old,FiftyWords-32.0,0.3528231090487114,0.2219780219780219
chrono_gam_old,FiftyWords-33.0,0.7394423689287264,0.6417582417582418
chrono_gam_old,FiftyWords-34.0,0.0,0.0109890109890109
chrono_gam_old,FiftyWords-35.0,0.9977313009571076,0.9956043956043956
chrono_gam_old,FiftyWords-36.0,0.6834498655714092,0.567032967032967
chrono_gam_old,FiftyWords-37.0,0.8706108593507567,0.8
chrono_gam_old,FiftyWords-38.0,0.7545831242199891,0.6373626373626373
chrono_gam_old,FiftyWords-39.0,0.9897152310055536,0.9802197802197802
chrono_gam_old,FiftyWords-40.0,0.8996665457292042,0.8307692307692308
chrono_gam_old,FiftyWords-41.0,0.0,0.0131868131868131
chrono_gam_old,FiftyWords-42.0,0.0,0.0109890109890109
chrono_gam_old,FiftyWords-43.0,0.9965478690044448,0.9934065934065934
chrono_gam_old,FiftyWords-44.0,0.7562434653478122,0.6483516483516484
chrono_gam_old,FiftyWords-45.0,0.9965969514356612,0.9934065934065934
chrono_gam_old,FiftyWords-46.0,0.7967818740033045,0.6923076923076923
chrono_gam_old,FiftyWords-47.0,0.9965969514356612,0.9934065934065934
chrono_gam_old,FiftyWords-48.0,0.65015303060505,0.545054945054945
chrono_gam_old,FiftyWords-49.0,0.0,0.0087912087912087
chrono_gam_old,FiftyWords-50.0,0.0,0.0087912087912087
chrono_gam_old,Fish-1.0,0.1971533444686916,0.2114285714285714
chrono_gam_old,Fish-2.0,0.3649343714093824,0.3257142857142857
chrono_gam_old,Fish-3.0,0.4289799471275924,0.3142857142857143
chrono_gam_old,Fish-4.0,0.9116020850335168,0.8457142857142858
chrono_gam_old,Fish-5.0,0.837917541963307,0.7542857142857143
chrono_gam_old,Fish-6.0,0.5076418236967642,0.44
chrono_gam_old,Fish-7.0,0.5753147562823191,0.5142857142857142
chrono_gam_old,FordA--1.0,0.2406425422468203,0.4696969696969697
chrono_gam_old,FordA-1.0,0.2617866724283836,0.4613636363636363
chrono_gam_old,FordB--1.0,0.2955264279011556,0.4925925925925926
chrono_gam_old,FordB-1.0,0.276217848156846,0.4703703703703704
chrono_gam_old,GunPoint-1.0,0.5882285035226211,0.58
chrono_gam_old,GunPoint-2.0,0.0992323232323232,0.4666666666666667
chrono_gam_old,Ham-1.0,0.1594406651549508,0.3809523809523809
chrono_gam_old,Ham-2.0,0.1491643547371101,0.5523809523809524
chrono_gam_old,HandOutlines-0.0,0.1256142056142056,0.3621621621621622
chrono_gam_old,HandOutlines-1.0,0.4978759225306539,0.5918918918918918
chrono_gam_old,Haptics-1.0,0.0,0.1948051948051948
chrono_gam_old,Haptics-2.0,0.0,0.1883116883116883
chrono_gam_old,Haptics-3.0,0.0,0.1915584415584415
chrono_gam_old,Haptics-4.0,0.7885031745382508,0.6915584415584416
chrono_gam_old,Haptics-5.0,0.0,0.2175324675324675
chrono_gam_old,Herring-1.0,0.2736111111111111,0.59375
chrono_gam_old,Herring-2.0,0.6535576923076923,0.609375
chrono_gam_old,InlineSkate-1.0,0.3511087295292192,0.2545454545454545
chrono_gam_old,InlineSkate-2.0,0.7540993862387559,0.6636363636363637
chrono_gam_old,InlineSkate-3.0,0.3656329805229327,0.3181818181818182
chrono_gam_old,InlineSkate-4.0,0.2576488361999198,0.2818181818181818
chrono_gam_old,InlineSkate-5.0,0.7766262171422235,0.6963636363636364
chrono_gam_old,InlineSkate-6.0,0.6490905655061403,0.5636363636363636
chrono_gam_old,InlineSkate-7.0,0.9484659915538672,0.9036363636363636
chrono_gam_old,InsectWingbeatSound-1.0,0.7553448557188619,0.6383838383838384
chrono_gam_old,InsectWingbeatSound-2.0,0.6951228434484222,0.5752525252525252
chrono_gam_old,InsectWingbeatSound-3.0,0.8230367693872882,0.7494949494949495
chrono_gam_old,InsectWingbeatSound-4.0,0.5216350484390551,0.4151515151515151
chrono_gam_old,InsectWingbeatSound-5.0,0.5976772907890358,0.4626262626262626
chrono_gam_old,InsectWingbeatSound-6.0,0.8769178469202976,0.8141414141414142
chrono_gam_old,InsectWingbeatSound-7.0,0.8247610834982844,0.7287878787878788
chrono_gam_old,InsectWingbeatSound-8.0,0.7926802220724756,0.697979797979798
chrono_gam_old,InsectWingbeatSound-9.0,0.8908667684184132,0.8237373737373738
chrono_gam_old,InsectWingbeatSound-10.0,0.8615260419460453,0.7767676767676768
chrono_gam_old,InsectWingbeatSound-11.0,0.9200995584627862,0.8601010101010101
chrono_gam_old,ItalyPowerDemand-1.0,0.0,0.4985422740524781
chrono_gam_old,ItalyPowerDemand-2.0,0.0,0.5014577259475219
chrono_gam_old,LargeKitchenAppliances-1.0,0.183258040526152,0.3653333333333333
chrono_gam_old,LargeKitchenAppliances-2.0,0.1527956885678248,0.3466666666666667
chrono_gam_old,LargeKitchenAppliances-3.0,0.1132104366680218,0.36
chrono_gam_old,Lightning2--1.0,0.2974714774136182,0.4098360655737705
chrono_gam_old,Lightning2-1.0,0.3352778369171812,0.5245901639344263
chrono_gam_old,Lightning7-0.0,0.5384355767321818,0.3835616438356164
chrono_gam_old,Lightning7-1.0,0.2954899518960759,0.2465753424657534
chrono_gam_old,Lightning7-2.0,0.5747304532922538,0.4657534246575342
chrono_gam_old,Lightning7-3.0,0.4199424260472503,0.3287671232876712
chrono_gam_old,Lightning7-4.0,0.924151162590686,0.863013698630137
chrono_gam_old,Lightning7-5.0,0.3275852806876175,0.3287671232876712
chrono_gam_old,Lightning7-6.0,0.9064181787999728,0.8356164383561644
chrono_gam_old,Mallat-1.0,0.931054552334222,0.8746268656716418
chrono_gam_old,Mallat-2.0,0.9317743649036188,0.8754797441364606
chrono_gam_old,Mallat-3.0,0.9309970351668296,0.8746268656716418
chrono_gam_old,Mallat-4.0,0.932242625686408,0.8767590618336887
chrono_gam_old,Mallat-5.0,0.9299699202623688,0.8729211087420042
chrono_gam_old,Mallat-6.0,0.9308270631754992,0.8746268656716418
chrono_gam_old,Mallat-7.0,0.9316436837519384,0.8750533049040512
chrono_gam_old,Mallat-8.0,0.2002818480303674,0.1705756929637526
chrono_gam_old,Meat-1.0,0.1149797570850202,0.3833333333333333
chrono_gam_old,Meat-2.0,0.425797827903091,0.2833333333333333
chrono_gam_old,Meat-3.0,0.6067632850241546,0.5166666666666667
chrono_gam_old,MedicalImages-1.0,0.0,0.1013157894736842
chrono_gam_old,MedicalImages-2.0,0.7534869451138991,0.6526315789473685
chrono_gam_old,MedicalImages-3.0,0.575147649882558,0.4486842105263158
chrono_gam_old,MedicalImages-4.0,0.3390090716048023,0.2355263157894737
chrono_gam_old,MedicalImages-5.0,0.9748712158594486,0.9526315789473684
chrono_gam_old,MedicalImages-6.0,0.7767928944622188,0.6776315789473685
chrono_gam_old,MedicalImages-7.0,0.747555349952243,0.6789473684210526
chrono_gam_old,MedicalImages-8.0,0.9876853423882288,0.9763157894736842
chrono_gam_old,MedicalImages-9.0,0.7723346382396702,0.6802631578947368
chrono_gam_old,MedicalImages-10.0,0.280595555115679,0.4460526315789473
chrono_gam_old,MiddlePhalanxOutlineAgeGroup-1.0,0.1751498685598641,0.2727272727272727
chrono_gam_old,MiddlePhalanxOutlineAgeGroup-2.0,0.2658301549057852,0.538961038961039
chrono_gam_old,MiddlePhalanxOutlineAgeGroup-3.0,0.8134044900547363,0.7077922077922078
chrono_gam_old,MiddlePhalanxOutlineCorrect-0.0,0.1882850253984274,0.3986254295532646
chrono_gam_old,MiddlePhalanxOutlineCorrect-1.0,0.3287786669229968,0.5189003436426117
chrono_gam_old,MiddlePhalanxTW-3.0,0.0675324675324675,0.1363636363636363
chrono_gam_old,MiddlePhalanxTW-4.0,0.4359764958615025,0.4285714285714285
chrono_gam_old,MiddlePhalanxTW-5.0,0.3985768911907789,0.3246753246753247
chrono_gam_old,MiddlePhalanxTW-6.0,0.4946480280024035,0.3896103896103896
chrono_gam_old,MiddlePhalanxTW-7.0,0.3210641832490573,0.2402597402597402
chrono_gam_old,MiddlePhalanxTW-8.0,0.5882998852240137,0.525974025974026
chrono_gam_old,MoteStrain-1.0,0.4698251138728466,0.4880191693290734
chrono_gam_old,MoteStrain-2.0,0.3906522786238018,0.3913738019169329
chrono_gam_old,NonInvasiveFetalECGThorax1-1.0,0.979358174805902,0.9633587786259542
chrono_gam_old,NonInvasiveFetalECGThorax1-2.0,0.9896648825714373,0.9801526717557252
chrono_gam_old,NonInvasiveFetalECGThorax1-3.0,0.9887895041234208,0.9786259541984732
chrono_gam_old,NonInvasiveFetalECGThorax1-4.0,0.5786643638538904,0.4534351145038168
chrono_gam_old,NonInvasiveFetalECGThorax1-5.0,0.9872153490684684,0.9755725190839696
chrono_gam_old,NonInvasiveFetalECGThorax1-6.0,0.985639382557757,0.9725190839694656
chrono_gam_old,NonInvasiveFetalECGThorax1-7.0,0.6394721414754369,0.5089058524173028
chrono_gam_old,NonInvasiveFetalECGThorax1-8.0,0.9891433418150976,0.9791348600508906
chrono_gam_old,NonInvasiveFetalECGThorax1-9.0,0.6042250177646648,0.4737913486005089
chrono_gam_old,NonInvasiveFetalECGThorax1-10.0,0.9904566472406908,0.981679389312977
chrono_gam_old,NonInvasiveFetalECGThorax1-11.0,0.9698293678661528,0.9496183206106872
chrono_gam_old,NonInvasiveFetalECGThorax1-12.0,0.2882214052668765,0.1923664122137404
chrono_gam_old,NonInvasiveFetalECGThorax1-13.0,0.975189708555875,0.9587786259541984
chrono_gam_old,NonInvasiveFetalECGThorax1-14.0,0.7217077584799971,0.6198473282442748
chrono_gam_old,NonInvasiveFetalECGThorax1-15.0,0.9846062489562905,0.9704834605597964
chrono_gam_old,NonInvasiveFetalECGThorax1-16.0,0.8495874108354516,0.7653944020356234
chrono_gam_old,NonInvasiveFetalECGThorax1-17.0,0.9562502313468562,0.9302798982188296
chrono_gam_old,NonInvasiveFetalECGThorax1-18.0,0.983853426086255,0.9704834605597964
chrono_gam_old,NonInvasiveFetalECGThorax1-19.0,0.8693781349361844,0.8015267175572519
chrono_gam_old,NonInvasiveFetalECGThorax1-20.0,0.0,0.0208651399491094
chrono_gam_old,NonInvasiveFetalECGThorax1-21.0,0.9877737227585832,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax1-22.0,0.9877950149114892,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax1-23.0,0.8472329743320439,0.7791348600508906
chrono_gam_old,NonInvasiveFetalECGThorax1-24.0,0.2514291460868416,0.1633587786259542
chrono_gam_old,NonInvasiveFetalECGThorax1-25.0,0.9870420531341492,0.9750636132315522
chrono_gam_old,NonInvasiveFetalECGThorax1-26.0,0.701185202816418,0.5847328244274809
chrono_gam_old,NonInvasiveFetalECGThorax1-27.0,0.944102751149624,0.9180661577608142
chrono_gam_old,NonInvasiveFetalECGThorax1-28.0,0.9872153490684684,0.9755725190839696
chrono_gam_old,NonInvasiveFetalECGThorax1-29.0,0.9870050616979948,0.9750636132315522
chrono_gam_old,NonInvasiveFetalECGThorax1-30.0,0.9459197166074418,0.9104325699745548
chrono_gam_old,NonInvasiveFetalECGThorax1-31.0,0.9863361892065544,0.9740458015267176
chrono_gam_old,NonInvasiveFetalECGThorax1-32.0,0.9792513254774692,0.9618320610687024
chrono_gam_old,NonInvasiveFetalECGThorax1-33.0,0.9810756839424828,0.964885496183206
chrono_gam_old,NonInvasiveFetalECGThorax1-34.0,0.9888436892938248,0.9786259541984732
chrono_gam_old,NonInvasiveFetalECGThorax1-35.0,0.8455446882860719,0.7720101781170483
chrono_gam_old,NonInvasiveFetalECGThorax1-36.0,0.3819394577299222,0.2646310432569974
chrono_gam_old,NonInvasiveFetalECGThorax1-37.0,0.9841217851770716,0.9699745547073793
chrono_gam_old,NonInvasiveFetalECGThorax1-38.0,0.9866531939644562,0.9745547073791349
chrono_gam_old,NonInvasiveFetalECGThorax1-39.0,0.5304211590850807,0.4020356234096692
chrono_gam_old,NonInvasiveFetalECGThorax1-40.0,0.9877950149114888,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax1-41.0,0.985343511450382,0.9720101781170484
chrono_gam_old,NonInvasiveFetalECGThorax1-42.0,0.8488252010973095,0.7750636132315522
chrono_gam_old,NonInvasiveFetalECGThorax2-1.0,0.9783996084214543,0.9628498727735368
chrono_gam_old,NonInvasiveFetalECGThorax2-2.0,0.9896648825714373,0.9801526717557252
chrono_gam_old,NonInvasiveFetalECGThorax2-3.0,0.9887895041234208,0.9786259541984732
chrono_gam_old,NonInvasiveFetalECGThorax2-4.0,0.8951668643010455,0.8539440203562341
chrono_gam_old,NonInvasiveFetalECGThorax2-5.0,0.9860521356915148,0.9735368956743002
chrono_gam_old,NonInvasiveFetalECGThorax2-6.0,0.9867250483762472,0.9745547073791349
chrono_gam_old,NonInvasiveFetalECGThorax2-7.0,0.9848882322361764,0.9709923664122138
chrono_gam_old,NonInvasiveFetalECGThorax2-8.0,0.0,0.0208651399491094
chrono_gam_old,NonInvasiveFetalECGThorax2-9.0,0.7501973825025676,0.6432569974554707
chrono_gam_old,NonInvasiveFetalECGThorax2-10.0,0.9904566472406908,0.981679389312977
chrono_gam_old,NonInvasiveFetalECGThorax2-11.0,0.9859571486521372,0.9745547073791349
chrono_gam_old,NonInvasiveFetalECGThorax2-12.0,0.3579969019342684,0.2346055979643765
chrono_gam_old,NonInvasiveFetalECGThorax2-13.0,0.978123580561121,0.961323155216285
chrono_gam_old,NonInvasiveFetalECGThorax2-14.0,0.97021365370245,0.9516539440203562
chrono_gam_old,NonInvasiveFetalECGThorax2-15.0,0.8840475973025052,0.8356234096692112
chrono_gam_old,NonInvasiveFetalECGThorax2-16.0,0.8782280296852806,0.8274809160305343
chrono_gam_old,NonInvasiveFetalECGThorax2-17.0,0.9912971627130704,0.983206106870229
chrono_gam_old,NonInvasiveFetalECGThorax2-18.0,0.9770492163514496,0.9623409669211196
chrono_gam_old,NonInvasiveFetalECGThorax2-19.0,0.9803298338891416,0.9659033078880408
chrono_gam_old,NonInvasiveFetalECGThorax2-20.0,0.0,0.0208651399491094
chrono_gam_old,NonInvasiveFetalECGThorax2-21.0,0.9877737227585832,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax2-22.0,0.9877950149114892,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax2-23.0,0.9861820569646232,0.9735368956743002
chrono_gam_old,NonInvasiveFetalECGThorax2-24.0,0.8799017665971719,0.8254452926208652
chrono_gam_old,NonInvasiveFetalECGThorax2-25.0,0.9867793920490304,0.9745547073791349
chrono_gam_old,NonInvasiveFetalECGThorax2-26.0,0.4480037468139365,0.3165394402035623
chrono_gam_old,NonInvasiveFetalECGThorax2-27.0,0.923793928687372,0.8814249363867684
chrono_gam_old,NonInvasiveFetalECGThorax2-28.0,0.247820260772899,0.1638676844783715
chrono_gam_old,NonInvasiveFetalECGThorax2-29.0,0.9870050616979948,0.9750636132315522
chrono_gam_old,NonInvasiveFetalECGThorax2-30.0,0.9800039856949144,0.964885496183206
chrono_gam_old,NonInvasiveFetalECGThorax2-31.0,0.9863361892065544,0.9740458015267176
chrono_gam_old,NonInvasiveFetalECGThorax2-32.0,0.9845114958857968,0.9709923664122138
chrono_gam_old,NonInvasiveFetalECGThorax2-33.0,0.8396279419370425,0.7684478371501272
chrono_gam_old,NonInvasiveFetalECGThorax2-34.0,0.9876804759168712,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax2-35.0,0.6279898648449536,0.5022900763358779
chrono_gam_old,NonInvasiveFetalECGThorax2-36.0,0.3243895701648407,0.2081424936386768
chrono_gam_old,NonInvasiveFetalECGThorax2-37.0,0.985446630246762,0.9725190839694656
chrono_gam_old,NonInvasiveFetalECGThorax2-38.0,0.9866531939644562,0.9745547073791349
chrono_gam_old,NonInvasiveFetalECGThorax2-39.0,0.9785479749338494,0.9623409669211196
chrono_gam_old,NonInvasiveFetalECGThorax2-40.0,0.9877950149114888,0.976590330788804
chrono_gam_old,NonInvasiveFetalECGThorax2-41.0,0.9856061725355004,0.9725190839694656
chrono_gam_old,NonInvasiveFetalECGThorax2-42.0,0.4675768093830179,0.3379134860050891
chrono_gam_old,OliveOil-1.0,0.4556149732620321,0.3
chrono_gam_old,OliveOil-2.0,0.5702517162471396,0.4
chrono_gam_old,OliveOil-3.0,0.0717948717948718,0.1333333333333333
chrono_gam_old,OliveOil-4.0,0.4722222222222222,0.3333333333333333
chrono_gam_old,OSULeaf-1.0,0.0,0.1322314049586777
chrono_gam_old,OSULeaf-2.0,0.7268815962241683,0.5991735537190083
chrono_gam_old,OSULeaf-3.0,0.0,0.1735537190082644
chrono_gam_old,OSULeaf-4.0,0.7926262441186795,0.6859504132231405
chrono_gam_old,OSULeaf-5.0,0.4358463832973489,0.371900826446281
chrono_gam_old,OSULeaf-6.0,0.6261469929355777,0.5041322314049587
chrono_gam_old,PhalangesOutlinesCorrect-0.0,0.1298789666539563,0.3916083916083916
chrono_gam_old,PhalangesOutlinesCorrect-1.0,0.3119621492635206,0.5606060606060606
chrono_gam_old,Phoneme-1.0,0.0646947060710433,0.0543248945147679
chrono_gam_old,Phoneme-2.0,0.2285675435457929,0.1582278481012658
chrono_gam_old,Phoneme-3.0,0.1510031386897787,0.1766877637130801
chrono_gam_old,Phoneme-4.0,0.0,0.0121308016877637
chrono_gam_old,Phoneme-5.0,0.0,0.0042194092827004
chrono_gam_old,Phoneme-6.0,0.9865198093046196,0.9841772151898734
chrono_gam_old,Phoneme-7.0,0.675144470451076,0.5738396624472574
chrono_gam_old,Phoneme-8.0,0.0,0.005801687763713
chrono_gam_old,Phoneme-9.0,0.1027967556850261,0.090717299578059
chrono_gam_old,Phoneme-10.0,0.0,0.0010548523206751
chrono_gam_old,Phoneme-11.0,0.1163947346649072,0.0933544303797468
chrono_gam_old,Phoneme-12.0,0.1193621100820221,0.095464135021097
chrono_gam_old,Phoneme-13.0,0.4366402934771648,0.3190928270042194
chrono_gam_old,Phoneme-14.0,0.3636270002078136,0.2600210970464135
chrono_gam_old,Phoneme-15.0,0.9895172636563434,0.9862869198312236
chrono_gam_old,Phoneme-16.0,0.0,0.0079113924050632
chrono_gam_old,Phoneme-17.0,0.123287452518945,0.1133966244725738
chrono_gam_old,Phoneme-18.0,0.0715023265950098,0.0770042194092827
chrono_gam_old,Phoneme-19.0,0.9943349844065308,0.9915611814345991
chrono_gam_old,Phoneme-20.0,0.058499852676284,0.0759493670886076
